,Movie,Production Budget,Domestic Gross,Worldwide Gross,Genre,Movie Rating,User Rating,Meta Score,Duration in mins,Director,Lead,Year,User Rating Good/Bad,Meta Score Good/Bad,Director Count 0/1,Director Count
3599,SEN TO CHIHIRO NO KAMIKAKUSHI (2001),19000000.0,10049886.0,383886480.0,,,,,,,,,,,,
3600,SENSE AND SENSIBILITY (1995),16500000.0,42993774.0,134993774.0,Romance,PG,7.7,84.0,136.0,['Ang Lee'],Emma Thompson,1995,1.0,1.0,1.0,1.0
3601,SEPTEMBER DAWN (2007),10100000.0,1066555.0,1066555.0,,,,,,,,,,,,
3602,SERBUAN MAUT (2012),1100000.0,4105123.0,9297407.0,,,,,,,,,,,,
3603,SERENDIPITY (2001),28000000.0,50255310.0,77477297.0,,,,,,,,,,,,
3605,SERENITY (2005),39000000.0,25514517.0,40319440.0,Action/Adventure,PG-13,7.8,74.0,119.0,['Joss Whedon'],Nathan Fillion,2005,1.0,1.0,1.0,1.0
3604,SERENITY (2019),25000000.0,8547045.0,13008804.0,Drama,R,5.4,37.0,106.0,['Steven Knight'],Matthew McConaughey,2019,0.0,1.0,1.0,1.0
3606,SERIAL MOM (1994),13000000.0,7881335.0,7881335.0,,,,,,,,,,,,
3607,SERPICO (1973),3000000.0,27274150.0,27274150.0,Biography,R,7.7,81.0,130.0,['Sidney Lumet'],Al Pacino,1973,1.0,1.0,1.0,1.0
3608,SERVING SARA (2002),29000000.0,16930185.0,20146150.0,Romance,PG-13,5.3,18.0,99.0,['Reginald Hudlin'],Matthew Perry,2002,0.0,1.0,1.0,1.0
3609,SESSION 9 (2001),1500000.0,378176.0,1703434.0,,,,,,,,,,,,
3610,SET IT OFF (1996),9000000.0,36049108.0,36049108.0,,,,,,,,,,,,
3611,SEVEN POUNDS (2008),54000000.0,69951824.0,166617328.0,Drama,PG-13,7.6,36.0,123.0,['Gabriele Muccino'],Will Smith,2008,1.0,1.0,1.0,1.0
3612,SEVEN PSYCHOPATHS (2012),13500000.0,15024049.0,33035736.0,,,,,,,,,,,,
6061,SEVEN SAMURAI (1954),,,,Drama,Not Rated,8.6,98.0,207.0,['Akira Kurosawa'],Toshirô Mifune,1954,1.0,1.0,1.0,1.0
3613,SEVEN YEARS IN TIBET (1997),70000000.0,37945884.0,131445884.0,,,,,,,,,,,,
3614,SEVENTH SON (2014),95000000.0,17725785.0,108874967.0,Action/Adventure,PG-13,5.5,30.0,102.0,['Sergei Bodrov'],Ben Barnes,2014,0.0,1.0,1.0,1.0
3615,SEVERANCE (2007),10000000.0,137221.0,5950002.0,,,,,,,,,,,,
3616,SEX AND THE CITY (2008),57500000.0,152647258.0,415247258.0,,,,,,,,,,,,
3617,SEX AND THE CITY 2 (2010),95000000.0,95347692.0,294680778.0,Romance,R,4.5,27.0,146.0,['Michael Patrick King'],Sarah Jessica Parker,2010,0.0,1.0,1.0,1.0
3618,SEX DRIVE (2008),19000000.0,8402485.0,10412485.0,,,,,,,,,,,,
3619,SEX LIES AND VIDEOTAPE (1989),1200000.0,24741667.0,36741667.0,,,,,,,,,,,,
3620,SEX TAPE (2014),40000000.0,38543473.0,126069509.0,Romance,R,5.1,36.0,94.0,['Jake Kasdan'],Jason Segel,2014,0.0,1.0,1.0,1.0
3621,SEX WITH STRANGERS (2002),1100000.0,247740.0,247740.0,,,,,,,,,,,,
3622,SEXY BEAST (2001),4300000.0,6946056.0,10158354.0,,,,,,,,,,,,
3623,SGT BILKO (1996),39000000.0,30356589.0,37956589.0,,,,,,,,,,,,
3624,SGT STUBBY AN AMERICAN HERO (2018),25000000.0,3054285.0,3823620.0,,,,,,,,,,,,
3625,SHADE (2004),6800000.0,25032.0,9533964.0,,,,,,,,,,,,
3626,SHADOW CONSPIRACY (1997),45000000.0,2154540.0,2154540.0,,,,,,,,,,,,
6062,SHADOW IN THE CLOUD (2020),,,,Action/Adventure,R,5.0,66.0,83.0,['Roseanne Liang'],Chloë Grace Moretz,2020,0.0,1.0,1.0,1.0
6063,SHADOW OF A DOUBT (1943),,,,Horror,Passed,7.8,94.0,108.0,['Alfred Hitchcock'],Teresa Wright,1943,1.0,1.0,1.0,1.0
3627,SHADOW OF THE VAMPIRE (2000),8000000.0,8279017.0,8279017.0,,,,,,,,,,,,
3628,SHADOWLANDS (1993),22000000.0,25842377.0,25842377.0,,,,,,,,,,,,
3629,SHAFT (2000),53012938.0,70327868.0,107190108.0,,,,,,,,,,,,
3630,SHAFT (2019),30000000.0,21360215.0,21360215.0,,,,,,,,,,,,
3631,SHAKESPEARE IN LOVE (1998),26000000.0,100317794.0,279500000.0,,,,,,,,,,,,
3632,SHALAKO (1968),1455000.0,2620000.0,2620000.0,,,,,,,,,,,,
3633,SHALL WE DANCE (2004),40000000.0,57887882.0,170125882.0,,,,,,,,,,,,
3634,SHALLOW HAL (2001),40000000.0,70836296.0,70836296.0,,,,,,,,,,,,
3635,SHAME (2011),6500000.0,4002293.0,20412841.0,,,,,,,,,,,,
3636,SHANG CHI AND THE LEGEND OF THE TEN RINGS (2021),150000000.0,224543292.0,432224634.0,,,,,,,,,,,,
3637,SHANGHAI (2012),50000000.0,46425.0,15505922.0,,,,,,,,,,,,
3638,SHANGHAI KNIGHTS (2003),50000000.0,60470220.0,88316835.0,,,,,,,,,,,,
3639,SHANGHAI NOON (2000),55000000.0,56932305.0,71189835.0,,,,,,,,,,,,
3640,SHANGHAI SURPRISE (1986),17000000.0,2315000.0,2315000.0,,,,,,,,,,,,
3641,SHAOLIN SOCCER (2004),10000000.0,488872.0,42776032.0,,,,,,,,,,,,
6064,SHARK NIGHT (2011),,,,Horror,PG-13,4.0,22.0,90.0,['David R. Ellis'],Sara Paxton,2011,0.0,1.0,1.0,1.0
3642,SHARK NIGHT 3D (2011),25000000.0,18877153.0,18877153.0,,,,,,,,,,,,
3643,SHARK TALE (2004),75000000.0,161412000.0,371741123.0,,,,,,,,,,,,
3644,SHARKWATER (2007),2000000.0,850920.0,1720833.0,,,,,,,,,,,,
3645,SHATTERED GLASS (2003),6000000.0,2207975.0,3456602.0,,,,,,,,,,,,
3646,SHAUN OF THE DEAD (2004),5000000.0,13542874.0,29832586.0,Comedy,R,7.9,76.0,99.0,['Edgar Wright'],Simon Pegg,2004,1.0,1.0,1.0,1.0
3647,SHAUN THE SHEEP (2015),25000000.0,19375982.0,101850986.0,,,,,,,,,,,,
3648,SHAZAM (2019),85000000.0,140371656.0,363563907.0,,,,,,,,,,,,
3649,SHE DONE HIM WRONG (1933),200000.0,2200000.0,2200000.0,,,,,,,,,,,,
3650,SHE WORE A YELLOW RIBBON (1949),1600000.0,5400000.0,5400000.0,,,,,,,,,,,,
3651,SHE'S ALL THAT (1999),10000000.0,63465522.0,63465522.0,,,,,,,,,,,,
3652,SHE'S GOTTA HAVE IT (1986),175000.0,7137502.0,7137502.0,,,,,,,,,,,,
3653,SHE'S OUT OF MY LEAGUE (2010),20000000.0,32010860.0,48680977.0,,,,,,,,,,,,
3654,SHE'S THE MAN (2006),25000000.0,33889159.0,55279608.0,,,,,,,,,,,,
3655,SHE'S THE ONE (1996),3500000.0,9482579.0,13795053.0,,,,,,,,,,,,
3656,SHEENA (1984),25000000.0,5778353.0,5778353.0,,,,,,,,,,,,
3657,SHERLOCK GNOMES (2018),59000000.0,43242871.0,87527651.0,Animation,PG,5.2,36.0,86.0,['John Stevenson'],Johnny Depp,2018,0.0,1.0,1.0,1.0
3658,SHERLOCK HOLMES (2009),90000000.0,209028679.0,498438212.0,,,,,,,,,,,,
3659,SHERLOCK HOLMES A GAME OF SHADOWS (2011),125000000.0,186848418.0,535663443.0,,,,,,,,,,,,
3660,SHERRYBABY (2006),2000000.0,199176.0,759504.0,,,,,,,,,,,,
3661,SHICHININ NO SAMURAI (1956),500000.0,271736.0,303251.0,,,,,,,,,,,,
3662,SHINE (1996),5500000.0,35811509.0,36675932.0,Biography,PG-13,7.7,87.0,105.0,['Scott Hicks'],Geoffrey Rush,1996,1.0,1.0,1.0,1.0
3663,SHINE A LIGHT (2008),1000000.0,5505267.0,16173879.0,,,,,,,,,,,,
3664,SHOLEM ALEICHEM LAUGHING IN THE DARKNESS (2011),500000.0,1131261.0,1131261.0,,,,,,,,,,,,
3665,SHOOT 'EM UP (2007),39000000.0,12796824.0,26796824.0,,,,,,,,,,,,
3666,SHOOTER (2007),60000000.0,47003582.0,95538560.0,,,,,,,,,,,,
3667,SHOOTING FISH (1998),4000000.0,302204.0,302204.0,,,,,,,,,,,,
3668,SHOPGIRL (2005),7500000.0,10284523.0,11758418.0,,,,,,,,,,,,
6065,SHOPLIFTERS (2018),,,,Horror,R,7.9,93.0,121.0,['Hirokazu Koreeda'],Lily Franky,2018,1.0,1.0,1.0,1.0
3669,SHORT CUT TO NIRVANA KUMBH MELA (2004),200000.0,381225.0,439651.0,,,,,,,,,,,,
6066,SHORT CUTS (1993),,,,Comedy-Drama,R,7.7,79.0,188.0,['Robert Altman'],Andie MacDowell,1993,1.0,1.0,1.0,1.0
6067,SHORT TERM 12 (2013),,,,Drama,R,7.9,82.0,96.0,['Destin Daniel Cretton'],Brie Larson,2013,1.0,1.0,1.0,1.0
3670,SHORTBUS (2006),2000000.0,1997497.0,1997497.0,,,,,,,,,,,,
3671,SHORTS (2009),20000000.0,20919166.0,29870801.0,,,,,,,,,,,,
3672,SHOTGUN STORIES (2007),250000.0,46026.0,284174.0,,,,,,,,,,,,
3673,SHOW BOAT (1951),2300000.0,11000000.0,11000000.0,,,,,,,,,,,,
3674,SHOW DOGS (2018),5500000.0,17744685.0,40014998.0,,,,,,,,,,,,
3675,SHOWDOWN IN LITTLE TOKYO (1991),8000000.0,2275557.0,2275557.0,,,,,,,,,,,,
3676,SHOWGIRLS (1995),40000000.0,20350754.0,37750754.0,Drama,NC-17,5.0,16.0,128.0,['Paul Verhoeven'],Elizabeth Berkley,1995,0.0,1.0,1.0,1.0
3677,SHOWTIME (2002),85000000.0,37948765.0,78948765.0,,,,,,,,,,,,
3678,SHREK (2001),50000000.0,267655011.0,491812794.0,Animation,PG,7.9,84.0,90.0,"['Andrew Adamson', 'Vicky Jenson']",Mike Myers,2001,1.0,1.0,0.0,2.0
3679,SHREK 2 (2004),70000000.0,441226247.0,935253978.0,,,,,,,,,,,,
3680,SHREK FOREVER AFTER (2010),165000000.0,238736787.0,756244673.0,,,,,,,,,,,,
3681,SHREK THE THIRD (2007),160000000.0,322719944.0,807330936.0,,,,,,,,,,,,
3682,SHUT IN (2016),10000000.0,6900335.0,11360665.0,Drama,PG-13,4.8,25.0,91.0,['Farren Blackburn'],Naomi Watts,2016,0.0,1.0,1.0,1.0
3683,SHUTTER (2008),8000000.0,25928550.0,47782426.0,Horror,PG-13,5.2,37.0,85.0,['Masayuki Ochiai'],Joshua Jackson,2008,0.0,1.0,1.0,1.0
3684,SHUTTER ISLAND (2010),80000000.0,128012934.0,299461782.0,Horror,R,8.2,63.0,138.0,['Martin Scorsese'],Leonardo DiCaprio,2010,1.0,1.0,1.0,1.0
3685,SIAKH LOKHAMIM HA'SLILIM HA'GNOUZIM (2015),450000.0,41260.0,42503.0,,,,,,,,,,,,
6068,SIBERIA (2018),,,,Romance,R,4.3,34.0,104.0,['Matthew Ross'],Keanu Reeves,2018,0.0,1.0,1.0,1.0
3686,SICARIO (2015),30000000.0,46889293.0,84264182.0,Drama,R,7.6,82.0,121.0,['Denis Villeneuve'],Emily Blunt,2015,1.0,1.0,1.0,1.0
3687,SICARIO DAY OF THE SOLDADO (2018),35000000.0,50065850.0,76346094.0,,,,,,,,,,,,
3688,SICKO (2007),9000000.0,24538513.0,36535837.0,,,,,,,,,,,,
3689,SIDE EFFECTS (2005),200000.0,44701.0,44701.0,,,,,,,,,,,,
3690,SIDE EFFECTS (2013),30000000.0,32172757.0,66742138.0,,,,,,,,,,,,
3691,SIDEWALKS OF NEW YORK (2001),1000000.0,2402459.0,3575308.0,,,,,,,,,,,,
3692,SIDEWAYS (2004),17000000.0,71502303.0,109726800.0,,,,,,,,,,,,
3693,SIGNS (2002),70702619.0,227969295.0,408250578.0,,,,,,,,,,,,
3694,SILENCE (2016),46500000.0,7100177.0,23726626.0,,,,,,,,,,,,
3695,SILENT HILL (2006),50000000.0,46982632.0,94704227.0,,,,,,,,,,,,
6069,SILENT HILL REVELATION (2012),,,,Horror,R,4.9,16.0,95.0,['M.J. Bassett'],Adelaide Clemens,2012,0.0,1.0,1.0,1.0
3696,SILENT HILL REVELATION 3D (2012),20000000.0,17530219.0,55975672.0,,,,,,,,,,,,
6070,SILENT HOUSE (2011),,,,Horror,R,5.2,49.0,86.0,"['Chris Kentis', 'Laura Lau']",Elizabeth Olsen,2011,0.0,1.0,0.0,2.0
3697,SILENT HOUSE (2012),2000000.0,12739737.0,16610760.0,,,,,,,,,,,,
3698,SILENT MOVIE (1976),4400000.0,36145695.0,36145695.0,,,,,,,,,,,,
3699,SILENT TRIGGER (1996),15000000.0,76382.0,76382.0,,,,,,,,,,,,
3700,SILMIDO (2004),8500000.0,298347.0,30298347.0,,,,,,,,,,,,
3701,SILVER BULLET (1985),7000000.0,10803211.0,10803211.0,,,,,,,,,,,,
3702,SILVER LININGS PLAYBOOK (2012),21000000.0,132092958.0,236412453.0,Romance,R,7.7,81.0,122.0,['David O. Russell'],Bradley Cooper,2012,1.0,1.0,1.0,1.0
3703,SILVERADO (1985),26000000.0,33200000.0,33200000.0,,,,,,,,,,,,
3704,SIMON (2006),1300000.0,4055.0,1738663.0,,,,,,,,,,,,
3705,SIMON BIRCH (1998),20000000.0,18253415.0,18310591.0,,,,,,,,,,,,
3706,SIMPLY IRRESISTIBLE (1999),6000000.0,4398989.0,4398989.0,Comedy-Drama,PG-13,5.2,27.0,96.0,['Mark Tarlov'],Sarah Michelle Gellar,1999,0.0,1.0,1.0,1.0
3707,SIN CITY (2005),40000000.0,74103820.0,158527918.0,Horror,R,8.0,74.0,124.0,"['Frank Miller', 'Quentin Tarantino', 'Robert Rodriguez']",Mickey Rourke,2005,1.0,1.0,0.0,3.0
3708,SIN CITY A DAME TO KILL FOR (2014),65000000.0,13757804.0,40650842.0,,,,,,,,,,,,
3709,SINBAD LEGEND OF THE SEVEN SEAS (2003),60000000.0,26483452.0,80767884.0,,,,,,,,,,,,
3710,SING (2016),75000000.0,270329045.0,631064182.0,,,,,,,,,,,,
3711,SING 2 (2021),85000000.0,162790990.0,404719148.0,,,,,,,,,,,,
6071,SING STREET (2016),,,,Comedy-Drama,PG-13,7.9,79.0,106.0,['John Carney'],Ferdia Walsh-Peelo,2016,1.0,1.0,1.0,1.0
3712,SINGIN' IN THE RAIN (1952),2540000.0,7200000.0,7236860.0,Comedy,G,8.3,99.0,103.0,"['Stanley Donen', 'Gene Kelly']",Gene Kelly,1952,1.0,1.0,0.0,2.0
3713,SINISTER (2012),3000000.0,48086903.0,87727807.0,,,,,,,,,,,,
3714,SINISTER 2 (2015),10000000.0,27740955.0,54104225.0,Horror,R,5.3,32.0,97.0,['Ciarán Foy'],James Ransone,2015,0.0,1.0,1.0,1.0
3715,SISTERS (2015),30000000.0,87044645.0,106030660.0,,,,,,,,,,,,
3716,SISTERS IN LAW (2006),300000.0,33312.0,33312.0,,,,,,,,,,,,
3717,SIX DAYS SEVEN NIGHTS (1998),80000000.0,74339294.0,164800000.0,,,,,,,,,,,,
3718,SIX STRING SAMURAI (1998),2000000.0,134624.0,134624.0,,,,,,,,,,,,
3719,SKIN TRADE (2015),9000000.0,1242.0,1242.0,,,,,,,,,,,,
3720,SKINS (2002),5000000.0,249204.0,249204.0,,,,,,,,,,,,
6072,SKINWALKERS (2006),,,,Horror,R,4.5,33.0,110.0,['James Isaac'],Jason Behr,2006,0.0,1.0,1.0,1.0
3721,SKY CAPTAIN AND THE WORLD OF TOMORROW (2004),70000000.0,37760080.0,49730854.0,,,,,,,,,,,,
3722,SKY HIGH (2005),35000000.0,63939454.0,83109359.0,,,,,,,,,,,,
3723,SKYFALL (2012),200000000.0,304360277.0,1110526981.0,Action/Adventure,PG-13,7.8,81.0,143.0,['Sam Mendes'],Daniel Craig,2012,1.0,1.0,1.0,1.0
3724,SKYLINE (2010),10000000.0,21416355.0,68264973.0,Sci-fi/Fantasy,PG-13,4.5,26.0,92.0,"['Colin Strause', 'Greg Strause']",Eric Balfour,2010,0.0,1.0,0.0,2.0
3725,SKYSCRAPER (2018),125000000.0,68420120.0,304858121.0,,,,,,,,,,,,
3726,SLACKER (1991),23000.0,1227508.0,1227508.0,,,,,,,,,,,,
3727,SLACKERS (2002),11000000.0,4814244.0,5942218.0,Romance,R,5.3,12.0,86.0,['Dewey Nicks'],Devon Sawa,2002,0.0,1.0,1.0,1.0
3728,SLAM (1998),1000000.0,1009819.0,1087521.0,,,,,,,,,,,,
6073,SLAUGHTERHOUSE RULEZ (2018),,,,Comedy,R,5.3,39.0,104.0,['Crispian Mills'],Jassa Ahluwalia,2018,0.0,1.0,1.0,1.0
3729,SLEEP DEALER (2009),2500000.0,80136.0,108907.0,,,,,,,,,,,,
3730,SLEEPER (1973),2000000.0,18344729.0,18344729.0,,,,,,,,,,,,
3731,SLEEPERS (1996),44000000.0,53300852.0,165600852.0,,,,,,,,,,,,
6074,SLEEPING BEAUTY (2011),,,,Romance,TV-14,5.3,57.0,101.0,['Julia Leigh'],Emily Browning,2011,0.0,1.0,1.0,1.0
3732,SLEEPLESS (2017),30000000.0,20783704.0,33296659.0,,,,,,,,,,,,
3733,SLEEPOVER (2004),10000000.0,9408183.0,9424052.0,Romance,PG,5.3,33.0,89.0,['Joe Nussbaum'],Alexa PenaVega,2004,0.0,1.0,1.0,1.0
6075,SLEEPWALKERS (1992),,,,Horror,R,5.3,38.0,91.0,['Mick Garris'],Brian Krause,1992,0.0,1.0,1.0,1.0
3734,SLEEPY HOLLOW (1999),70000000.0,101068340.0,207068340.0,,,,,,,,,,,,
3735,SLEIGHT (2017),250000.0,3930990.0,3934450.0,,,,,,,,,,,,
3736,SLENDER MAN (2018),10000000.0,30564825.0,51945949.0,Horror,PG-13,3.2,30.0,93.0,['Sylvain White'],Joey King,2018,0.0,1.0,1.0,1.0
3737,SLIDING DOORS (1998),6000000.0,11911200.0,58809149.0,,,,,,,,,,,,
3738,SLING BLADE (1996),4833610.0,24475416.0,34175000.0,Drama,R,8.0,84.0,135.0,['Billy Bob Thornton'],Billy Bob Thornton,1996,1.0,1.0,1.0,1.0
3739,SLITHER (2006),15250000.0,7802450.0,12930343.0,,,,,,,,,,,,
6076,SLIVER (1993),,,,Drama,R,5.0,38.0,107.0,['Phillip Noyce'],Sharon Stone,1993,0.0,1.0,1.0,1.0
3740,SLOW BURN (2007),15500000.0,1237615.0,1237615.0,,,,,,,,,,,,
3741,SLOW WEST (2015),3750000.0,229094.0,2089072.0,,,,,,,,,,,,
3742,SLUMDOG MILLIONAIRE (2008),14000000.0,141330703.0,383825427.0,Romance,R,8.0,84.0,120.0,"['Danny Boyle', 'Loveleen Tandan']",Dev Patel,2008,1.0,1.0,0.0,2.0
3743,SLUMS OF BEVERLY HILLS (1998),5000000.0,5502773.0,5502773.0,,,,,,,,,,,,
3744,SMALL SOLDIERS (1998),40000000.0,55143823.0,71743823.0,,,,,,,,,,,,
3745,SMALL TIME CROOKS (2000),18000000.0,17266359.0,29934477.0,,,,,,,,,,,,
3746,SMALLFOOT (2018),80000000.0,83240103.0,213682073.0,,,,,,,,,,,,
3747,SMILING FISH AND GOAT ON FIRE (2000),40000.0,277233.0,277233.0,,,,,,,,,,,,
3748,SMILLA'S SENSE OF SNOW (1997),35000000.0,2221994.0,2221994.0,,,,,,,,,,,,
3749,SMOKE SIGNALS (1998),2000000.0,6719300.0,7756617.0,,,,,,,,,,,,
6077,SMOKEY AND THE BANDIT II (1980),,,,Action/Adventure,PG,5.2,41.0,100.0,['Hal Needham'],Burt Reynolds,1980,0.0,1.0,1.0,1.0
3750,SMOKIN' ACES (2007),17000000.0,35662731.0,57263440.0,,,,,,,,,,,,
3751,SMURFS THE LOST VILLAGE (2017),60000000.0,45020282.0,197578586.0,,,,,,,,,,,,
3752,SNABBA CASH (2012),4300000.0,188870.0,10212403.0,,,,,,,,,,,,
3753,SNAKE EYES (1998),73000000.0,55591409.0,103891409.0,,,,,,,,,,,,
6078,SNAKE EYES (2021),,,,Action/Adventure,PG-13,5.4,43.0,121.0,['Robert Schwentke'],Henry Golding,2021,0.0,1.0,1.0,1.0
3754,SNAKE EYES G I JOE ORIGINS (2021),88000000.0,28264325.0,34677221.0,,,,,,,,,,,,
3755,SNAKES ON A PLANE (2006),33000000.0,34020814.0,62020814.0,Action/Adventure,R,5.5,58.0,105.0,['David R. Ellis'],Samuel L. Jackson,2006,0.0,1.0,1.0,1.0
3756,SNATCH (2000),10000000.0,30093107.0,83593107.0,Comedy-Drama,R,8.2,55.0,102.0,['Guy Ritchie'],Jason Statham,2000,1.0,1.0,1.0,1.0
3757,SNATCHED (2017),42000000.0,45852178.0,60129558.0,Action/Adventure,R,4.6,45.0,90.0,['Jonathan Levine'],Amy Schumer,2017,0.0,1.0,1.0,1.0
3758,SNITCH (2013),15000000.0,42930462.0,57907734.0,,,,,,,,,,,,
3759,SNOW ANGELS (2008),1500000.0,402858.0,414404.0,,,,,,,,,,,,
3760,SNOW DAY (2000),13000000.0,60008303.0,62452927.0,Comedy,PG,5.1,34.0,89.0,['Chris Koch'],Chevy Chase,2000,0.0,1.0,1.0,1.0
3761,SNOW DOGS (2002),32000000.0,81150692.0,116898028.0,Comedy,PG,5.2,29.0,99.0,['Brian Levant'],Cuba Gooding Jr.,2002,0.0,1.0,1.0,1.0
3762,SNOW FALLING ON CEDARS (1999),36000000.0,14378353.0,14378353.0,,,,,,,,,,,,
3763,SNOW FLOWER AND THE SECRET FAN (2011),6000000.0,1348205.0,11348205.0,,,,,,,,,,,,
3764,SNOW WHITE AND THE HUNTSMAN (2012),170000000.0,155136755.0,401021746.0,,,,,,,,,,,,
3765,SNOW WHITE AND THE SEVEN DWARFS (1937),1488000.0,184925486.0,184925486.0,Animation,Approved,7.6,95.0,83.0,"['William Cottrell', 'David Hand', 'Wilfred Jackson', 'Larry Morey', 'Perce Pearce', 'Ben Sharpsteen']",Adriana Caselotti,1937,1.0,1.0,0.0,6.0
3766,SNOWDEN (2015),50000000.0,21587519.0,35380918.0,,,,,,,,,,,,
3767,SNOWPIERCER (2013),40000000.0,4563029.0,86808204.0,,,,,,,,,,,,
6079,SOLARIS (1972),,,,Sci-fi/Fantasy,PG,8.0,90.0,167.0,['Andrei Tarkovsky'],Natalya Bondarchuk,1972,1.0,1.0,1.0,1.0
3768,SOLARIS (2002),47000000.0,14970038.0,14970038.0,,,,,,,,,,,,
3769,SOLDIER (1998),75000000.0,14623082.0,14623082.0,,,,,,,,,,,,
3770,SOLITARY MAN (2010),12500000.0,4360548.0,4360548.0,,,,,,,,,,,,
3771,SOLITUDE (2005),200000.0,6260.0,6260.0,,,,,,,,,,,,
3772,SOLO A STAR WARS STORY (2018),275000000.0,213767512.0,393151347.0,,,,,,,,,,,,
3773,SOLOMON AND SHEBA (1959),5000000.0,11000000.0,11016959.0,,,,,,,,,,,,
3774,SOME LIKE IT HOT (1959),2883848.0,25000000.0,25038874.0,Romance,Passed,8.2,98.0,121.0,['Billy Wilder'],Marilyn Monroe,1959,1.0,1.0,1.0,1.0
3775,SOMEONE LIKE YOU (2001),23000000.0,27338033.0,38684906.0,,,,,,,,,,,,
3776,SOMETHING BORROWED (2011),35000000.0,39046489.0,65084116.0,,,,,,,,,,,,
3777,SOMETHING'S GOTTA GIVE (2003),80000000.0,124685242.0,266685242.0,,,,,,,,,,,,
3778,SOMEWHERE (2010),7000000.0,1785645.0,17023121.0,,,,,,,,,,,,
3779,SOMEWHERE IN TIME (1980),5100000.0,9709597.0,9709597.0,,,,,,,,,,,,
3780,SOMMERSBY (1993),30000000.0,50081992.0,140081992.0,,,,,,,,,,,,
3781,SOMMERSTURM (2006),3000000.0,95204.0,95204.0,,,,,,,,,,,,
3782,SON OF GOD (2014),22000000.0,59700064.0,70949793.0,,,,,,,,,,,,
3783,SON OF RAMBOW A HOME MOVIE (2008),2000000.0,1785505.0,11263263.0,,,,,,,,,,,,
3784,SON OF THE MASK (2005),100000000.0,17018422.0,59918422.0,Comedy,PG,2.2,20.0,94.0,['Lawrence Guterman'],Jamie Kennedy,2005,0.0,1.0,1.0,1.0
